,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
4/11/2020,3217,257,0,3393,1228,21706,6893,11510,1479,49,1778,18494,12159,103,133,465,1396,19180,7435,1510,1275,1693,20014,616,7694,22860,23605,1427,2642,4108,377,699,2702,885,58151,1091,181026,4354,293,11,6250,1868,1371,21719,788,2349,3211,626,5132,13023,2207,711,51,5077,10434,577,3213,261
4/12/2020,3563,272,0,3542,1280,22795,7307,12035,1625,49,1875,19895,12452,103,133,499,1407,20852,7928,1587,1344,1963,20595,633,8225,25475,24244,1621,2781,4269,387,791,2836,929,61850,1245,189033,4570,308,11,6604,1970,1527,22938,897,2665,3320,730,5508,13677,2303,727,51,5274,10609,593,3341,270
4/13/2020,3734,277,0,3705,1410,23931,7696,13381,1758,49,1955,21019,13315,103,133,504,1426,22025,8359,1710,1390,2018,21016,698,8936,26867,25635,1621,2942,4515,394,814,2990,985,64584,1262,195749,4886,331,11,6975,2069,1584,24292,903,2665,3391,868,5610,14275,2363,748,51,5747,10635,611,3428,275
4/14/2020,3953,285,0,3809,1498,25356,7950,13989,1926,49,2058,21628,14578,103,133,511,1464,23248,8527,1899,1441,2048,21518,735,9472,28164,27001,1695,3087,4746,399,897,3134,922,68824,1345,203020,5113,341,11,7285,2184,1633,25465,923,3251,3553,988,5827,15006,2417,752,51,6182,10799,640,3555,282
4/15/2020,4075,293,0,3964,1569,26686,8280,14755,2014,49,2197,22511,14987,103,135,524,1473,24593,8960,1995,1504,2210,21951,770,10032,29918,28059,1809,3360,4791,404,901,3211,1139,71030,1484,214454,5340,365,13,7794,2263,1663,26753,974,3251,3656,1168,5827,15907,2548,759,51,6500,10942,702,3721,287
4/16/2020,4345,300,0,4237,1620,27677,8675,15884,2070,49,2350,23343,15669,103,135,530,1587,25734,9542,2141,1615,2435,22532,796,10784,32181,28809,1809,3624,5174,415,952,3214,1139,75317,1484,223691,5639,393,13,8414,2357,1736,28258,1043,3529,3931,1311,6166,16876,2683,774,51,6889,11057,728,3875,296
4/17/2020,4571,309,0,4511,1695,29157,9047,16809,2317,49,2476,24759,17194,103,136,541,1609,27578,10154,2332,1730,2522,23118,827,11572,34402,30023,2070,3793,5371,422,1066,3524,1287,78467,1597,230597,6045,393,13,9107,2465,1785,29888,1068,4177,4099,1411,6263,17849,2793,779,51,7491,11517,775,4053,305
4/18/2020,4712,314,0,4724,1744,30491,9440,17550,2538,49,2666,25492,17669,103,136,574,1655,29160,10641,2513,1821,2707,23580,847,12326,36372,30791,2209,3974,5579,426,1249,3626,1342,81420,1798,237474,6328,528,14,10222,2465,1844,31652,1118,4491,4248,1542,6589,18704,2917,803,53,8053,11776,785,4199,309
4/19/2020,4888,319,0,4933,1781,31431,9730,17962,2538,49,2793,26314,18301,103,136,580,1668,30357,11211,2902,1905,2960,23928,867,12847,38077,31424,2356,4274,5743,433,1474,3728,1390,85301,1845,243382,6601,585,14,11602,2567,1910,32902,1213,4706,4377,1635,7070,19260,3069,813,53,8542,11978,890,4346,313
4/20/2020,5079,321,0,5068,1973,33686,10112,19815,2745,49,2927,27059,19407,103,136,584,1672,31513,11688,3159,2048,3050,24523,875,13684,38077,32000,2470,4512,5890,433,1648,3830,1447,88722,1971,248416,6895,627,14,12919,2680,1957,33914,1252,5090,4446,1685,7238,19751,3213,816,53,8990,12114,902,4499,317
4/21/2020,5317,329,0,5256,1990,35465,10473,20360,2931,49,3098,27869,19881,103,136,586,1736,33059,12097,3641,2164,3204,24854,888,14193,41199,32667,2567,4716,6066,437,1685,3937,1490,92387,1971,253519,7134,644,14,13725,2807,2004,35249,1298,5500,4439,1755,7394,20574,3297,818,53,9630,12392,908,4625,443
4/22/2020,5593,335,0,5473,2276,37344,10891,22469,3200,49,3206,28309,21214,103,136,592,1766,35107,12438,3748,2331,3378,25258,907,14775,42944,33966,2722,4894,6277,439,1813,4081,1588,95914,2210,258222,7495,679,14,14117,2894,2059,36082,1252,5841,4761,1858,7394,21321,3445,823,54,10266,12596,939,4845,447
4/23/2020,5832,337,0,5772,2599,39561,11278,23100,3308,49,3361,29648,21883,103,139,596,1836,36937,13039,3924,2721,3479,25739,937,15737,46023,35296,2942,5153,6506,442,2202,4208,1670,100025,2379,263460,7820,709,14,14694,3017,2127,38379,1416,6256,4917,1956,8266,22650,3612,825,54,10998,12753,981,5052,453
4/24/2020,6026,339,0,6045,2810,41355,12256,23936,3442,49,3528,30533,22491,103,141,601,1870,39658,13681,4445,2959,3779,26140,965,16616,50969,36666,3185,5434,6788,444,2424,4398,1720,102196,2521,271590,8290,748,14,15169,3121,2177,40208,1276,6699,5070,2040,8728,23642,3782,827,54,11594,12977,1010,5356,473
4/25/2020,6026,339,0,6286,2911,42368,12968,24583,3576,49,3699,30839,23222,103,141,605,1887,41777,14399,5092,3135,3915,26512,965,17766,53348,37074,3446,5718,6935,445,2719,4539,1797,105498,2660,282143,8768,803,14,15587,3194,2253,41153,1307,7129,5253,2147,9189,24153,3948,843,55,12366,13319,1010,5687,491
4/26/2020,6421,340,0,6534,3001,43558,13441,25269,4034,49,3841,31532,23486,103,141,606,1897,43903,15012,5476,3277,4085,26773,1015,18581,54938,37778,3602,5911,7120,448,3030,4734,1864,109038,2726,288045,8997,867,14,15972,3254,2311,42616,1371,7439,5498,2212,9667,24967,4123,851,57,12970,13521,1055,5912,502
4/27/2020,6539,345,0,6725,3069,44966,13879,25997,4162,49,3892,32138,24302,103,141,607,1897,45883,15961,5868,3473,4156,27068,1023,19487,56462,38210,3811,6094,7305,449,3358,4700,1938,111188,2825,291996,9428,942,14,16325,3281,2354,43558,1389,7708,5613,2244,9918,25321,4236,855,57,13538,13686,1063,6081,520
4/28/2020,6750,351,0,6955,3127,46164,14316,26312,4575,49,3994,32848,24922,103,141,609,1952,48102,16588,6376,3652,4375,27286,1040,20113,58302,39262,4181,6342,7450,451,3517,4821,2010,113856,2974,295106,9755,991,14,16769,3410,2385,45137,1400,7927,5735,2313,10052,26357,4345,862,57,14339,13842,1095,6289,536
4/29/2020,6912,355,0,7209,3193,48747,14758,26767,4655,49,4106,33193,25775,103,141,613,1952,50358,17182,6843,3839,4537,27660,1056,20849,60265,40399,4644,6569,7660,451,3851,4934,2058,116365,3213,299691,10180,1033,14,17303,3473,2446,46327,1433,8247,5882,2373,10366,27257,4497,862,57,14962,14070,1110,6520,545
4/30/2020,7088,355,0,7655,3281,50130,15284,27700,4734,49,4323,33690,26264,103,145,618,1984,52918,17835,7145,4413,4708,28001,1095,21742,62205,41379,5136,6815,7818,453,4281,5053,2146,118652,3411,304372,10754,1067,14,18027,3618,2510,47971,1539,8621,6095,2449,10735,28727,4672,866,66,15847,14327,1125,6854,559
5/1/2020,7294,364,0,7969,3337,52026,15793,28764,4918,49,4658,34728,27489,103,145,619,2015,56055,18630,7884,4634,4882,28711,1123,23472,64311,42356,5730,7212,8067,453,5008,5248,2310,121190,3513,308314,11070,1107,14,18743,3748,2579,49579,1575,8962,6258,2525,11891,29692,4828,879,66,16902,14637,1152,7314,566
5/2/2020,7611,365,0,8364,3372,53347,16225,29287,5038,49,4797,35463,28331,103,145,620,2061,58505,19295,8643,4885,4879,29140,1153,24473,66263,43207,6232,7441,8356,455,5317,5389,2429,123717,3732,312977,11588,1153,14,19335,3851,2635,50494,1757,9289,6489,2588,12661,30917,4985,886,66,17738,15003,1185,7660,579
5/3/2020,7888,368,0,8640,3437,54903,16635,29287,5208,49,5016,36078,28665,103,145,620,2061,61499,19933,9175,5156,5130,29340,1185,25462,68087,43801,6663,7550,8618,455,5661,5472,2518,126744,3850,316415,11770,1191,14,19914,3972,2680,51225,1808,9477,6626,2631,13177,31998,5175,897,66,18672,15185,1195,7964,586
5/4/2020,8112,370,0,8924,3491,55884,16918,29973,5288,49,5170,36897,29451,103,145,621,2106,63777,20507,9703,5383,5245,29673,1205,26408,69087,43990,7234,7877,8946,457,6037,5630,2588,128269,4031,318953,11971,1225,14,20474,4044,2759,52816,1843,9652,6757,2668,13571,32783,5317,902,66,19493,15462,1224,8236,596
5/5/2020,8437,371,0,9305,3525,58456,17367,30621,5371,49,5322,37439,29998,103,145,625,2127,65889,21033,10111,5648,5822,29996,1226,27117,70271,44451,7851,8207,9121,456,6373,5660,2636,130593,4138,321192,12510,1266,14,20969,4127,2839,53864,1924,9933,6841,2721,13690,33912,5449,907,66,20257,15594,1246,8566,604
5/6/2020,8691,372,0,9707,3611,60616,17832,30995,5778,49,5461,38002,30743,103,149,626,2158,68232,21870,10404,5993,5934,30399,1254,28163,72025,45179,8579,8424,9323,456,6689,5741,2741,131890,4291,323978,13053,1323,15,21576,4202,2916,54800,1968,10205,6936,2780,13938,34928,5595,908,66,20985,15905,1242,8901,631
5/7/2020,9046,374,0,9945,3703,62148,18370,31784,5939,49,5654,38828,31618,103,149,629,2178,70871,22503,11059,6332,6129,30652,1330,29374,73721,45745,9365,8686,9581,456,7334,5855,2843,133991,4493,327469,13540,1371,15,22131,4330,2989,55956,2031,10530,7142,2906,14096,36036,5724,916,66,21570,16231,1287,9215,635
5/8/2020,9385,377,0,10526,3747,63779,18827,32411,6111,49,5899,39199,32181,103,151,629,2178,73760,23146,11457,6667,6288,30855,1374,30485,75333,46386,10088,9090,9733,458,7818,5920,2947,135840,4673,330407,14006,1425,15,23016,4424,3068,57371,2156,10779,7367,3145,14441,37246,5919,919,68,22342,16388,1323,9590,644
5/9/2020,9668,378,0,10960,3747,66558,19375,32984,6277,49,6102,40001,32588,103,151,631,2205,76085,23732,11671,6829,6440,31417,1408,31534,76743,46815,10790,9378,9911,458,8093,6171,3011,137397,4778,333122,14478,1464,16,23697,4490,3160,58560,2173,10989,7531,3393,14768,38394,6103,921,68,23196,16674,1323,9939,653
5/10/2020,9889,379,0,11119,4012,67600,19703,33554,6277,49,6272,40596,33580,103,151,632,2230,77741,24126,11959,6951,6440,31600,1436,32587,77793,47182,11271,9501,10068,458,8171,6120,3071,138754,4863,335395,14938,1491,16,24081,4589,3228,59939,2198,11274,7653,3517,14985,39258,6251,927,69,24081,16891,1360,10219,662
5/11/2020,10164,379,0,11383,4043,69329,19879,33765,6565,49,6389,40982,34002,103,151,634,2260,79007,24627,12373,7159,6677,31815,1462,33373,78462,47552,11799,9674,10157,459,8407,6152,3160,140206,5069,337055,15274,1518,19,24777,4613,3286,60459,2256,11450,7792,3614,15544,40555,6362,926,69,25070,17122,1366,10418,669
5/12/2020,10464,383,0,11736,4164,70978,20157,34333,6741,49,6485,41923,34924,103,152,635,2293,83021,25127,12912,7240,6853,32050,1477,34061,79332,48021,12494,9908,10269,461,8532,6313,3239,140917,5212,338485,15622,1571,19,25250,4732,3358,61310,2299,11614,7927,3663,16111,41432,6432,927,69,25800,17330,1378,10611,675
5/13/2020,10700,383,0,12216,4236,72798,20475,34855,6952,49,6584,42402,35427,103,152,638,2293,84694,25473,13289,7518,6853,32662,1515,34812,80497,48391,12917,10090,10404,462,8912,6476,3299,141560,5364,340661,16352,1647,19,25721,4858,3416,62101,2329,11835,8030,3732,16370,43020,6620,929,69,26746,17512,1398,10902,688
5/14/2020,11101,383,0,12674,4366,74871,20838,35464,7223,49,6736,43210,35977,103,152,637,2351,87937,26053,13675,7705,7225,33489,1565,35903,82182,49582,13435,10483,10594,462,9260,6504,3382,142704,5503,343051,16968,1712,19,26357,4963,3479,63105,2427,12016,8189,3792,16699,44480,6749,932,69,27813,17773,1427,11275,701
5/15/2020,11373,388,0,13169,4463,76693,21232,36085,7373,49,6871,44138,36772,103,154,638,2351,90369,26656,14049,7886,7444,33837,1603,36986,83421,50079,14240,10801,10766,466,9610,6733,3453,143984,5662,345813,17494,1761,19,26954,5087,3541,64136,2542,12219,8407,3887,16960,45721,6913,933,69,28672,17951,1447,11685,716
5/16/2020,11674,388,0,13666,4578,78725,21633,36703,7547,49,7042,44811,37212,103,154,639,2419,92457,27280,14328,7939,7688,34117,1648,37968,84933,50538,14969,11123,10959,468,10220,6813,3556,145089,5847,348232,18130,1848,21,27474,5237,3612,65185,2589,12434,8661,3959,17263,47452,7068,934,69,29683,18288,1470,12187,741
5/17/2020,11771,388,0,13945,4759,80166,21938,37419,7670,49,7123,45588,37579,103,154,640,2419,94191,27778,14651,7953,7688,34432,1687,38804,86010,51142,15668,11296,11108,468,10177,6949,3596,146504,5938,350121,18673,1900,21,27923,5310,3623,65700,2646,12674,8816,3987,17359,48396,7238,940,69,30388,18433,1492,12543,754
5/18/2020,12086,388,0,14208,4813,81457,22202,38116,7869,49,7270,46442,38283,103,154,640,2455,96485,28255,14955,8303,7935,34709,1713,39762,87052,51915,16372,11432,11242,470,10625,7061,3652,148240,6096,351371,19207,1931,21,28454,5398,3687,66669,2710,12795,8942,4027,18011,49177,7384,940,69,31140,18611,1502,12687,766
5/19/2020,12376,400,0,14576,4923,83752,22482,38430,8037,49,7434,46944,38855,103,154,641,2455,98030,28705,15296,8353,8069,35038,1741,41546,87925,52350,17029,11704,11393,471,10854,7096,3721,149356,6192,352845,19239,1994,21,28952,5489,3726,67311,2805,12951,9056,4085,18412,50552,7518,944,69,32145,18811,1502,12885,776
5/20/2020,13052,401,0,14906,5003,85997,22797,39017,8194,49,7551,47471,39801,103,154,643,2506,100418,29274,15620,8507,8167,35316,1819,42323,88970,53009,17670,11967,11528,478,11122,7388,3868,150776,6317,354370,20262,2095,21,29436,5532,3801,68126,2866,13356,9175,4177,18412,51673,7710,944,69,32908,18971,1567,13413,787
5/21/2020,13288,401,0,15348,5458,88031,23191,39208,8386,49,7788,48675,40663,103,165,647,2506,102688,29936,16170,8625,8286,36504,1877,43531,90084,53510,18200,12222,11689,479,11427,7400,3935,151586,6472,356458,20512,2229,22,30167,5680,3817,69252,2913,13571,9381,4177,18961,53053,7874,950,69,34137,19117,1593,13885,801
5/22/2020,13670,403,0,15624,5612,90252,23487,39640,8529,49,7893,49451,41482,103,165,642,2595,105444,30409,16492,8909,8426,36925,1948,44424,90889,53913,19005,12625,11836,479,11662,7525,4014,152579,6625,358154,22110,2317,22,30794,5849,3864,70211,3030,13736,9638,4356,19394,53539,8057,952,69,34950,19265,1705,14396,803
5/23/2020,14117,407,0,16053,5775,92539,23964,40022,8529,49,7966,50127,42242,103,165,643,2595,107796,30901,16898,8946,8571,36925,2013,45495,91662,54365,19845,13005,11966,479,11963,7526,4089,153140,6625,359926,22864,2365,22,31408,5960,3888,71009,3100,13952,9895,4464,19785,54776,8260,954,69,35749,19265,1705,14877,813
5/24/2020,14478,407,0,16377,5922,94020,24174,40468,8809,49,8110,50867,42902,103,166,643,2626,110304,31376,17251,9004,8571,37169,2055,46313,92675,54679,20573,13260,12149,479,12134,7881,4149,154154,6943,361515,23365,2418,22,31911,6037,3927,71563,3189,14065,10096,4563,20111,55861,8392,956,69,36244,19828,1759,15277,838
5/25/2020,14986,408,0,16575,6029,96400,24256,40873,8965,49,8225,51746,43400,103,166,643,2626,112017,31715,17557,9125,8571,37809,2074,47152,93271,54881,21315,13458,12476,479,12362,7956,4197,155092,7026,362764,24057,2457,22,32477,6090,3949,71925,3260,14065,10178,4586,20535,56409,8521,962,69,37727,20065,1774,15584,843
5/26/2020,15650,410,0,16864,6180,99387,24552,41303,9066,49,8334,52255,43983,103,167,643,2626,113195,32078,17703,9199,8951,38054,2109,47687,93693,55104,21960,13731,12579,479,12619,8057,4231,155764,7130,363836,24455,2422,22,33006,6138,3967,72778,3324,14210,10416,4653,20895,57230,8620,967,69,39342,20181,1774,15863,850
5/27/2020,16032,411,0,17318,6277,101050,24754,41288,9096,49,8406,52634,44638,103,170,644,2699,114306,32437,18369,9291,9077,38497,2137,48423,94220,55608,22464,14044,12816,481,12984,8150,4286,156628,7252,364965,24916,2439,22,33439,6229,4038,73557,3397,14353,10623,4710,21285,58542,8706,971,69,40249,20406,1899,16462,860
